??? ???????? ?? ????? ????	"???????? ?? ????????  ?? ????? ??? ??? ????? ?? ??????? ?? ??? ??? ?? ??? ????? ?????? ?? ??? ?? ????? ???????? ?? ?? ???. ????? ????????? ??????? ??? ??????? ?? ?????? ???? ???? ? ???? ????? ???????? ?? ??? ??????? ?? ?????? ?? ????? ????? ???? ????? ?????. ???????? ?? ????? ????? ????. ?????? ?? ???? ????? ????? ??? ??? ????? ?????? ??? ?? ???? ??? ? ????????? ?????? ?? ????? ????????. ???? ???? ??????? ???????? ? ??? ?????? ??????? ?? ???? ????????? ???????? ???. ?? ????? ????? ????? ?? ?? ???? ???? ?? ????? ?? ????? ?? ????? ???? ???????? ?? ???? ?? ??? ????????? ???? ??? ????? ???? ???. ?? ????? ??????? ?????? ????????? (?) ?????? ???? ????? ???????? ????? ?? ????? ?? ??????? ???????? ? (?) ??? ??????? ?? ????? ????? ? ???? ??????? ??? ?? ????? ???????? ?? ?? ??????. ???????? ???? ?????? ?? ???????? ?? ?????? ?? ????????? ????? ?????? ?????? ????. ???????? ???? ?????? ?? ???? ???????? ????? ? ???????? ?? ???? ???? ???????? ? ??????? ??? ??? ???????"	"['?????? ?? ???? ????? ????? ??? ??? ????? ?????? ??? ?? ???? ??? ? ????????? ?????? ?? ????? ???\u200c????', '?????? ?? ???? ????? ????? ??? ??? ????? ?????? ??? ?? ???? ??? ? ????????? ?????? ?? ????? ???\u200c????']"	" ?????? ?? ???? ????? ????? ??? ??? ????? ??????"		
?? ????? ?? ??? ??? ???????? ????? ????	"???????? ?? ????????  ?? ????? ??? ??? ????? ?? ??????? ?? ??? ??? ?? ??? ????? ?????? ?? ??? ?? ????? ???????? ?? ?? ???. ????? ????????? ??????? ??? ??????? ?? ?????? ???? ???? ? ???? ????? ???????? ?? ??? ??????? ?? ?????? ?? ????? ????? ???? ????? ?????. ???????? ?? ????? ????? ????. ?????? ?? ???? ????? ????? ??? ??? ????? ?????? ??? ?? ???? ??? ? ????????? ?????? ?? ????? ????????. ???? ???? ??????? ???????? ? ??? ?????? ??????? ?? ???? ????????? ???????? ???. ?? ????? ????? ????? ?? ?? ???? ???? ?? ????? ?? ????? ?? ????? ???? ???????? ?? ???? ?? ??? ????????? ???? ??? ????? ???? ???. ?? ????? ??????? ?????? ????????? (?) ?????? ???? ????? ???????? ????? ?? ????? ?? ??????? ???????? ? (?) ??? ??????? ?? ????? ????? ? ???? ??????? ??? ?? ????? ???????? ?? ?? ??????. ???????? ???? ?????? ?? ???????? ?? ?????? ?? ????????? ????? ?????? ?????? ????. ???????? ???? ?????? ?? ???? ???????? ????? ? ???????? ?? ???? ???? ???????? ? ??????? ??? ??? ???????"	"['???? ??? ????? ???? ???', '?????']"	 ???? ??? ????? ???? ???.		
??????  ????????? ????? ?? ???????? ????? ???? ????	"???????? ?? ????????  ?? ????? ??? ??? ????? ?? ??????? ?? ??? ??? ?? ??? ????? ?????? ?? ??? ?? ????? ???????? ?? ?? ???. ????? ????????? ??????? ??? ??????? ?? ?????? ???? ???? ? ???? ????? ???????? ?? ??? ??????? ?? ?????? ?? ????? ????? ???? ????? ?????. ???????? ?? ????? ????? ????. ?????? ?? ???? ????? ????? ??? ??? ????? ?????? ??? ?? ???? ??? ? ????????? ?????? ?? ????? ????????. ???? ???? ??????? ???????? ? ??? ?????? ??????? ?? ???? ????????? ???????? ???. ?? ????? ????? ????? ?? ?? ???? ???? ?? ????? ?? ????? ?? ????? ???? ???????? ?? ???? ?? ??? ????????? ???? ??? ????? ???? ???. ?? ????? ??????? ?????? ????????? (?) ?????? ???? ????? ???????? ????? ?? ????? ?? ??????? ???????? ? (?) ??? ??????? ?? ????? ????? ? ???? ??????? ??? ?? ????? ???????? ?? ?? ??????. ???????? ???? ?????? ?? ???????? ?? ?????? ?? ????????? ????? ?????? ?????? ????. ???????? ???? ?????? ?? ???? ???????? ????? ? ???????? ?? ???? ???? ???????? ? ??????? ??? ??? ???????"	"['?????\u200c?? ???? ??\u200c???', '?????\u200c?? ???? ??\u200c???']"	 ????????		
????? ????? ??? ???? ??? ????	"????? ????? ?? ?? ???? ???? ?? ??? ?????? ?? ????? ???? ?? ?????????? ?????? ?? ????? ??????? ???? ??. ???? ??? ???? ???? ???? (?????)? ??? ??? ???? ??? ???? ?? ??????? ?????? ?? ????? ??? ????? ??? ?????? ??????? ???? ???. ???? ??? ???? ??? ?? ?? ??? ??? ???? ?????? ????? ?? ??? ???? ??? ? ???? ????? ???? ?? ??????? ???? ?? ????? ?????? ? ???????? ?? ??????? ?????? ?? ????? ?????? ?????? ???. ????? ????? ?? ????? ???? ??????? ???? ??????? ?? ???????? ???. ?? ?? ?????? ????? ?? ???? ????? ???? ??? ? ?? ????? ?????? ???? ?????? ??????. ?? ??? ???? ???? ????? ??????? ??? ???? ???? ????? ?? ??. ????? ??? ?? ??? ????? ?? ??? ????????? ????? ????? ????????? ???? ????? ??????? ??? ? ????? ???? ?? ?? ?? ?? ?????? ???? ?? ??? ???? ???? ??? ???????? ??? ? ??? ??????? ???????? ?? ???? ????? ?????. ????? ??? ????? ????? ?? ?? ????????? ??? ?? ?????? ?????? ??? ?? ????? ?? ????? ??????? ???? ?????? ??????. ???????? ????? ????? ???? ????? ??? ???? ??? ????? ?? ????? ?????? ??????? ???? ?? ?? ????? ??????? ???? ???? ??? ????? ????? ?? ????? ?????? ??? ??????? ? ???? ???? ????? ???? ?? ????? ?? ??????? ?????? ???????"	"['??? ??????', '??????']"	 ??? ?????? ?? ????? ????	??????? ?????	
??? ????? ????? ????? ?? ????	"????? ????? ?? ?? ???? ???? ?? ??? ?????? ?? ????? ???? ?? ?????????? ?????? ?? ????? ??????? ???? ??. ???? ??? ???? ???? ???? (?????)? ??? ??? ???? ??? ???? ?? ??????? ?????? ?? ????? ??? ????? ??? ?????? ??????? ???? ???. ???? ??? ???? ??? ?? ?? ??? ??? ???? ?????? ????? ?? ??? ???? ??? ? ???? ????? ???? ?? ??????? ???? ?? ????? ?????? ? ???????? ?? ??????? ?????? ?? ????? ?????? ?????? ???. ????? ????? ?? ????? ???? ??????? ???? ??????? ?? ???????? ???. ?? ?? ?????? ????? ?? ???? ????? ???? ??? ? ?? ????? ?????? ???? ?????? ??????. ?? ??? ???? ???? ????? ??????? ??? ???? ???? ????? ?? ??. ????? ??? ?? ??? ????? ?? ??? ????????? ????? ????? ????????? ???? ????? ??????? ??? ? ????? ???? ?? ?? ?? ?? ?????? ???? ?? ??? ???? ???? ??? ???????? ??? ? ??? ??????? ???????? ?? ???? ????? ?????. ????? ??? ????? ????? ?? ?? ????????? ??? ?? ?????? ?????? ??? ?? ????? ?? ????? ??????? ???? ?????? ??????. ???????? ????? ????? ???? ????? ??? ???? ??? ????? ?? ????? ?????? ??????? ???? ?? ?? ????? ??????? ???? ???? ??? ????? ????? ?? ????? ?????? ??? ??????? ? ???? ???? ????? ???? ?? ????? ?? ??????? ?????? ???????"	"['??? ???? ???? ???? (?????)', '??? ???? ???? ????']"	" ??? ???? ???? ???? (?????)?"		
????? ????? ???? ??? ?????? ?? ??? ????	"????? ????? ?? ?? ???? ???? ?? ??? ?????? ?? ????? ???? ?? ?????????? ?????? ?? ????? ??????? ???? ??. ???? ??? ???? ???? ???? (?????)? ??? ??? ???? ??? ???? ?? ??????? ?????? ?? ????? ??? ????? ??? ?????? ??????? ???? ???. ???? ??? ???? ??? ?? ?? ??? ??? ???? ?????? ????? ?? ??? ???? ??? ? ???? ????? ???? ?? ??????? ???? ?? ????? ?????? ? ???????? ?? ??????? ?????? ?? ????? ?????? ?????? ???. ????? ????? ?? ????? ???? ??????? ???? ??????? ?? ???????? ???. ?? ?? ?????? ????? ?? ???? ????? ???? ??? ? ?? ????? ?????? ???? ?????? ??????. ?? ??? ???? ???? ????? ??????? ??? ???? ???? ????? ?? ??. ????? ??? ?? ??? ????? ?? ??? ????????? ????? ????? ????????? ???? ????? ??????? ??? ? ????? ???? ?? ?? ?? ?? ?????? ???? ?? ??? ???? ???? ??? ???????? ??? ? ??? ??????? ???????? ?? ???? ????? ?????. ????? ??? ????? ????? ?? ?? ????????? ??? ?? ?????? ?????? ??? ?? ????? ?? ????? ??????? ???? ?????? ??????. ???????? ????? ????? ???? ????? ??? ???? ??? ????? ?? ????? ?????? ??????? ???? ?? ?? ????? ??????? ???? ???? ??? ????? ????? ?? ????? ?????? ??? ??????? ? ???? ???? ????? ???? ?? ????? ?? ??????? ?????? ???????"	"['?? ???????? ???', '????????']"	 ???? ????? ????		
????? ?? ?? ??? ?? ????? ?????? ???? ?????? ???????	"????? ????? ?? ?? ???? ???? ?? ??? ?????? ?? ????? ???? ?? ?????????? ?????? ?? ????? ??????? ???? ??. ???? ??? ???? ???? ???? (?????)? ??? ??? ???? ??? ???? ?? ??????? ?????? ?? ????? ??? ????? ??? ?????? ??????? ???? ???. ???? ??? ???? ??? ?? ?? ??? ??? ???? ?????? ????? ?? ??? ???? ??? ? ???? ????? ???? ?? ??????? ???? ?? ????? ?????? ? ???????? ?? ??????? ?????? ?? ????? ?????? ?????? ???. ????? ????? ?? ????? ???? ??????? ???? ??????? ?? ???????? ???. ?? ?? ?????? ????? ?? ???? ????? ???? ??? ? ?? ????? ?????? ???? ?????? ??????. ?? ??? ???? ???? ????? ??????? ??? ???? ???? ????? ?? ??. ????? ??? ?? ??? ????? ?? ??? ????????? ????? ????? ????????? ???? ????? ??????? ??? ? ????? ???? ?? ?? ?? ?? ?????? ???? ?? ??? ???? ???? ??? ???????? ??? ? ??? ??????? ???????? ?? ???? ????? ?????. ????? ??? ????? ????? ?? ?? ????????? ??? ?? ?????? ?????? ??? ?? ????? ?? ????? ??????? ???? ?????? ??????. ???????? ????? ????? ???? ????? ??? ???? ??? ????? ?? ????? ?????? ??????? ???? ?? ?? ????? ??????? ???? ???? ??? ????? ????? ?? ????? ?????? ??? ??????? ? ???? ???? ????? ???? ?? ????? ?? ??????? ?????? ???????"	"['?????? ?????', '?????? ?????']"	 ?? ?? ?????? ?????		
????????? ???? ????? ?? ??? ????	"????? ????? ?? ?? ???? ???? ?? ??? ?????? ?? ????? ???? ?? ?????????? ?????? ?? ????? ??????? ???? ??. ???? ??? ???? ???? ???? (?????)? ??? ??? ???? ??? ???? ?? ??????? ?????? ?? ????? ??? ????? ??? ?????? ??????? ???? ???. ???? ??? ???? ??? ?? ?? ??? ??? ???? ?????? ????? ?? ??? ???? ??? ? ???? ????? ???? ?? ??????? ???? ?? ????? ?????? ? ???????? ?? ??????? ?????? ?? ????? ?????? ?????? ???. ????? ????? ?? ????? ???? ??????? ???? ??????? ?? ???????? ???. ?? ?? ?????? ????? ?? ???? ????? ???? ??? ? ?? ????? ?????? ???? ?????? ??????. ?? ??? ???? ???? ????? ??????? ??? ???? ???? ????? ?? ??. ????? ??? ?? ??? ????? ?? ??? ????????? ????? ????? ????????? ???? ????? ??????? ??? ? ????? ???? ?? ?? ?? ?? ?????? ???? ?? ??? ???? ???? ??? ???????? ??? ? ??? ??????? ???????? ?? ???? ????? ?????. ????? ??? ????? ????? ?? ?? ????????? ??? ?? ?????? ?????? ??? ?? ????? ?? ????? ??????? ???? ?????? ??????. ???????? ????? ????? ???? ????? ??? ???? ??? ????? ?? ????? ?????? ??????? ???? ?? ?? ????? ??????? ???? ???? ??? ????? ????? ?? ????? ?????? ??? ??????? ? ???? ???? ????? ???? ?? ????? ?? ??????? ?????? ???????"	"['????????? ????? ????', '????????? ????? ????']"	" ????????? ????? ?????"		
?????? ???? ????? ?? ????? ??? ?? ??? ????	"?????? ???? ?? ???? ?????? ???? ?? ??????? ?? ???? ??? ??????? ????/ ????????? ?? ?????? «????» ?? ?????? ????? (?????) ?? ?????? (??? ?????? ????? ?? ???? ????????) ?? ?????? (??????) ?????? ?? ????????? ????? ?? ???? ???. ????? ?? ??? ?? ???? ?????? ???????? ????????: «??? ??? ?? ????? ? ??? ??? ?????? ??? (??? ?? ???????? ???????? ?? ??? ???). ??? ???? ? ????? ?? ?? ?????? ???? ?????? ????? ?? ??? ????? ?? ???? ?? ???? ???? ??? ???. ????? ????? ?????? ????? ?? ?? ????? ????? ????? ????? ?????? ? ????? ?? ???? ?? ??????? ???? ?????. ??? ??? ?????? ?? ??? ?????? ??????? ?? ??? ??????: ??? ????? ?????? ?? ???? ??? ?????? ???? ?? ???? ??? ? ??? ?????? ?? ?????? ????? ?? ????? ????? ??? ? ??? ?? ????? ???? ???? ??? ????? ?? ??? ??? ? ?? ???? ??? ?? ??? ????? ???? ??? ????.» ?? ????? ???? ????? ?? ????? ??? ? ??? «??? ?? ????» ?? ???????? ???? ? ????? ??????. ??? ?? ????? ??? ??? ? ?? ?????? «????? ?? ?????» ?????. ?? ???? ???? ??? ????? ? ??? ????? ?? ??? ?? ?? ??? ???????? ?? ?? ????? ?????? ?? ???? ??? ????. ?? ???? ??? ?? ?? ????? ?????? ? ??????? ???? ???? ? ??? ?? ????? ??????? ????? ?? ???????? ??? ?? ????? ????? ?? «???? ?? ???» ?????? ????? ??? ?? ???? ???."	"['??? ?? ????', '??? ?? ????']"	 «??? ?? ????»		
???? ?? ?? ????? ??? ?????? ????? ????	"?????? ???? ?? ???? ?????? ???? ?? ??????? ?? ???? ??? ??????? ????/ ????????? ?? ?????? «????» ?? ?????? ????? (?????) ?? ?????? (??? ?????? ????? ?? ???? ????????) ?? ?????? (??????) ?????? ?? ????????? ????? ?? ???? ???. ????? ?? ??? ?? ???? ?????? ???????? ????????: «??? ??? ?? ????? ? ??? ??? ?????? ??? (??? ?? ???????? ???????? ?? ??? ???). ??? ???? ? ????? ?? ?? ?????? ???? ?????? ????? ?? ??? ????? ?? ???? ?? ???? ???? ??? ???. ????? ????? ?????? ????? ?? ?? ????? ????? ????? ????? ?????? ? ????? ?? ???? ?? ??????? ???? ?????. ??? ??? ?????? ?? ??? ?????? ??????? ?? ??? ??????: ??? ????? ?????? ?? ???? ??? ?????? ???? ?? ???? ??? ? ??? ?????? ?? ?????? ????? ?? ????? ????? ??? ? ??? ?? ????? ???? ???? ??? ????? ?? ??? ??? ? ?? ???? ??? ?? ??? ????? ???? ??? ????.» ?? ????? ???? ????? ?? ????? ??? ? ??? «??? ?? ????» ?? ???????? ???? ? ????? ??????. ??? ?? ????? ??? ??? ? ?? ?????? «????? ?? ?????» ?????. ?? ???? ???? ??? ????? ? ??? ????? ?? ??? ?? ?? ??? ???????? ?? ?? ????? ?????? ?? ???? ??? ????. ?? ???? ??? ?? ?? ????? ?????? ? ??????? ???? ???? ? ??? ?? ????? ??????? ????? ?? ???????? ??? ?? ????? ????? ?? «???? ?? ???» ?????? ????? ??? ?? ???? ???."	"['???? ?? ???', '???? ?? ???']"	 «???? ?? ???»		
??? ????? ????? ??? ?? ?????? ??? ?? ???? ????	"????? ????? (??? ?? ?????? ???: ?????) (???–??? ??????) ????? ?????? ??? ?? ?????? ????? ?? ?? ?? ??? (??? ???) ????? ? ?? ????? ????? ???? ????. ?? ????? ?? ?????? ?????? ?? ?? ???? ????? ?? ?? ?????? ???? ?????? ???? ????? ?????? ?????? ???? ?? ?? ???? ?????? ? ????? ???????? ?? ??? ???? ? ?? ?????? ?????? ?????? ?? ??????? ??? ????? ???? ????? ?? ???? ???? ????? ?? ?????? ?? ???? ?? ???? ???????? ?? ????? ????? ??????? ?? ?? ???????? ???? ????? (???? ????)? ?? ??????? ??? ?? ????? ??? ??????? ????? ??? ???? ?? ?? ?? ??????? ???. ????? ????? ??? ???????? ??????? ???????? ???? ????? ????? ?????? ? ???? ?? ??????? ???? ?? ??? ?????. ?? ?? ??? ?? ??? ??? ?? ??????? ????? ???? ?????? ???? ????? ? ?????? ?? ?????????? ??????? ??? ??? ?? ?? ???? ????? ?? ??????? ?? ????? ????? ? ??? ?? ??? ???? ???? ???. ????? ????? ????? ?? ??? ? ???????? ???????? ? ??????? ?? ???????? ?? ??????? ????? ?? ???? ???? ???? ??? ???? ?? ??? ???? ????????. ?? ?? ??????? ?????? ????? ??? ???????? (????) ????? ?????. ?? ?? ????? ????????? ??? ?? ????? ?? ??????. ?? ???? ????? ?? ????????? ????????? ?? ??? ???? ???."	"['?????', '?????']"	 ?????)		
???????? ?? ??? ?????	"?????? ????? ????? ???????? ????????? ?? ???????? ??????? ??????????? ?? ????? ??????? ??? ?? ?? ??????? ???????? ?? ????? ???? ??? ?????????. ??? ?????? ?????????? ???????????? ??? ??????? ????? ????? ????????? ??? ??????? ????????? ??? ??????? ??? ??? ??????? ??? ???????? ?? ????? ????????? ??? ????? ??????? ???????? ????????? ????? ?? ???? ?????????? ?????? ?????? ???? ? ???? ????? ???. ??? ??????? ?????? ?????? ??????? ?? ????? ???? ????? ????? ?? ????? ??? ?? ?? ???? ?????? ?? ?? ?????? ??? ???? ?? ??? ?????? ?? ?? ???? ???? ???? ???????? ?????? ?? ?? ?? ?? ??? ?? ????? ????? ????? ?? ??? ????. ??? ???????? ?? ??? ?? ???? ????? ?????? ???. ??? ???? ??? ???????? ???? ???? «????????» ???? ? ???? ?????? ??? ???? ??? ? ???????? ???? ??? ??? ? «????» ????. ?????? ???? ??? ?? ???????? ???? ??? ????? ????? ????? ???? ???? ?? ???? ?? «??? ????» ???. ???? ? ???? ? ??? (????? ??????) ???? ??? ?????? ? ?? ???? ????? ? ???? ?? ???? ???? ???? ?????? ????? ???? ?????? ? ???? ????."	"['??????\u200c?? ?? ????\u200c??? ??????? ?????\u200c????? ?? ????? ???????', '??????\u200c?? ?? ????\u200c??? ???????']"	 ???????? ??????? ??????????? ?? ????? ??????? ???		
???? ??? ???????? ???? ?? ?????? ????	"?????? ????? ????? ???????? ????????? ?? ???????? ??????? ??????????? ?? ????? ??????? ??? ?? ?? ??????? ???????? ?? ????? ???? ??? ?????????. ??? ?????? ?????????? ???????????? ??? ??????? ????? ????? ????????? ??? ??????? ????????? ??? ??????? ??? ??? ??????? ??? ???????? ?? ????? ????????? ??? ????? ??????? ???????? ????????? ????? ?? ???? ?????????? ?????? ?????? ???? ? ???? ????? ???. ??? ??????? ?????? ?????? ??????? ?? ????? ???? ????? ????? ?? ????? ??? ?? ?? ???? ?????? ?? ?? ?????? ??? ???? ?? ??? ?????? ?? ?? ???? ???? ???? ???????? ?????? ?? ?? ?? ?? ??? ?? ????? ????? ????? ?? ??? ????. ??? ???????? ?? ??? ?? ???? ????? ?????? ???. ??? ???? ??? ???????? ???? ???? «????????» ???? ? ???? ?????? ??? ???? ??? ? ???????? ???? ??? ??? ? «????» ????. ?????? ???? ??? ?? ???????? ???? ??? ????? ????? ????? ???? ???? ?? ???? ?? «??? ????» ???. ???? ? ???? ? ??? (????? ??????) ???? ??? ?????? ? ?? ???? ????? ? ???? ?? ???? ???? ???? ?????? ????? ???? ?????? ? ???? ????."	"['???????', '???????']"	 ????? ???????		
???? ?? ??? ????	"???? ?? ?????? ??????? ?????? ?????? ? ????????? ???? ???????????? ???? ?? ??? ???? ???. ?? ???????? ????? ?????? ? ??? ?? ???? ???????? ???. ????? ?? ?? ?????????? ???? ?????? ? ?? ??? ?????? ??????? ???. ??? ???? ????? ??? ?? ????? ?????? dios ?? ???? «??????». ???? ???? ?? ??? ???? ???? ????? ?????? «Jupiter» ? ???? ???? ?????? ???? ??? ????? ????. ???? ???? ????? ????? ? ??? ????? ??????? ?????? ? ?? ???? ???? ???? ?? ????? ??? ?? ?? ?? ?? ??? ??? ?? ?? ?? ??????? ????? ????? ???????????. ?????? ?? ?? ?? ????? ?????? ?????? ????????? ?????????? ? ????? ????????. ?? ???? ????????? ?? ??????? ?? ???? ??????? ????? ???? ? ???? (????? ??? ?? ???? ?? ???????) ????? ???. ??????? ??? ????? ????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??. ?? ???? ???? ??????? ??? ?? ????????. ??? ???? ?? ????? ??? ??? ???? ??? ? ???? ???? ???? ???. ??? ??? ????? ?? ????????? ???? ? ?? ?????? ???? ?? ??? ?? ??? ?????? ??? ??? ???? ???? ??? ?? ?? ?? ??? ???? ?????."	"['?????? ?????? ? ????????? ???? ????????\u200c??? ???? ?? ??? ????', '?????? ??????']"	 ?????? ?????? ? ????????? ???? ????????????		
??? ???? ?? ???? ?????	"???? ?? ?????? ??????? ?????? ?????? ? ????????? ???? ???????????? ???? ?? ??? ???? ???. ?? ???????? ????? ?????? ? ??? ?? ???? ???????? ???. ????? ?? ?? ?????????? ???? ?????? ? ?? ??? ?????? ??????? ???. ??? ???? ????? ??? ?? ????? ?????? dios ?? ???? «??????». ???? ???? ?? ??? ???? ???? ????? ?????? «Jupiter» ? ???? ???? ?????? ???? ??? ????? ????. ???? ???? ????? ????? ? ??? ????? ??????? ?????? ? ?? ???? ???? ???? ?? ????? ??? ?? ?? ?? ?? ??? ??? ?? ?? ?? ??????? ????? ????? ???????????. ?????? ?? ?? ?? ????? ?????? ?????? ????????? ?????????? ? ????? ????????. ?? ???? ????????? ?? ??????? ?? ???? ??????? ????? ???? ? ???? (????? ??? ?? ???? ?? ???????) ????? ???. ??????? ??? ????? ????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??. ?? ???? ???? ??????? ??? ?? ????????. ??? ???? ?? ????? ??? ??? ???? ??? ? ???? ???? ???? ???. ??? ??? ????? ?? ????????? ???? ? ?? ?????? ???? ?? ??? ?? ??? ?????? ??? ??? ???? ???? ??? ?? ?? ?? ??? ???? ?????."	"['??????', '??????']"	 ????? ?????? dios ?? ???? «??????».		
??? ????? ???? ????? ????	"???? ?? ?????? ??????? ?????? ?????? ? ????????? ???? ???????????? ???? ?? ??? ???? ???. ?? ???????? ????? ?????? ? ??? ?? ???? ???????? ???. ????? ?? ?? ?????????? ???? ?????? ? ?? ??? ?????? ??????? ???. ??? ???? ????? ??? ?? ????? ?????? dios ?? ???? «??????». ???? ???? ?? ??? ???? ???? ????? ?????? «Jupiter» ? ???? ???? ?????? ???? ??? ????? ????. ???? ???? ????? ????? ? ??? ????? ??????? ?????? ? ?? ???? ???? ???? ?? ????? ??? ?? ?? ?? ?? ??? ??? ?? ?? ?? ??????? ????? ????? ???????????. ?????? ?? ?? ?? ????? ?????? ?????? ????????? ?????????? ? ????? ????????. ?? ???? ????????? ?? ??????? ?? ???? ??????? ????? ???? ? ???? (????? ??? ?? ???? ?? ???????) ????? ???. ??????? ??? ????? ????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??. ?? ???? ???? ??????? ??? ?? ????????. ??? ???? ?? ????? ??? ??? ???? ??? ? ???? ???? ???? ???. ??? ??? ????? ?? ????????? ???? ? ?? ?????? ???? ?? ??? ?? ??? ?????? ??? ??? ???? ???? ??? ?? ?? ?? ??? ???? ?????."	"['???? ???? ????? ????? ? ??? ????? ??\u200c???? ??\u200c???', '???? ????? ????? ? ??? ?????']"	 ???? ????? ????? ? ??? ????? ??????? ??????		
??? ????? ???? ??? ???? ?? ?? ?????	"???? ?? ?????? ??????? ?????? ?????? ? ????????? ???? ???????????? ???? ?? ??? ???? ???. ?? ???????? ????? ?????? ? ??? ?? ???? ???????? ???. ????? ?? ?? ?????????? ???? ?????? ? ?? ??? ?????? ??????? ???. ??? ???? ????? ??? ?? ????? ?????? dios ?? ???? «??????». ???? ???? ?? ??? ???? ???? ????? ?????? «Jupiter» ? ???? ???? ?????? ???? ??? ????? ????. ???? ???? ????? ????? ? ??? ????? ??????? ?????? ? ?? ???? ???? ???? ?? ????? ??? ?? ?? ?? ?? ??? ??? ?? ?? ?? ??????? ????? ????? ???????????. ?????? ?? ?? ?? ????? ?????? ?????? ????????? ?????????? ? ????? ????????. ?? ???? ????????? ?? ??????? ?? ???? ??????? ????? ???? ? ???? (????? ??? ?? ???? ?? ???????) ????? ???. ??????? ??? ????? ????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??. ?? ???? ???? ??????? ??? ?? ????????. ??? ???? ?? ????? ??? ??? ???? ??? ? ???? ???? ???? ???. ??? ??? ????? ?? ????????? ???? ? ?? ?????? ???? ?? ??? ?? ??? ?????? ??? ??? ???? ???? ??? ?? ?? ?? ??? ???? ?????."	"['????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??', '????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??']"	 ????? ??? ?? ???? ??? ?? ???????? ?????? ????? ??.		
???? ?????	"???? ?? ??? ??? ???????? ??? ?? ?? ???? ?????? ????????? (??????? ??? ?????????? ?? ??) ? ????? ???? ????? ?? ??????? ??? ??? ????. ???? ?????? ????? ?????? ?? ???????? ???????? ?? ?? ??? ????? ?? ?? ????? ?? ??????? ??? ???????. ???? ????? ????? ?? ??? ???? ?????? ??????? ???? ??? ????? ????? ???? ???????? ????? ???? ???????? ???? ?????? ???? ??? ??? ?? ?? ????????. ?? ???? ?????? ?? ??? ???? ???? ???? ??? ?? ?????? «????» ? «??????» ?? ?????? ?????? ?????? ??????? ??? ??? ??? ?? ?????? ????? ????? ???? ????. ?????? ?? ???? ?? ????? ??? ???? ?????? ?? ??????? ?????? ?? ???? ?? ?? ???????? ??? ? ???? ??? ??? ??? ?? ?? ????? ????? ? ?? ?????? ? ????? ???? ????? ??? ? ???? ????? ?? ????? ???? ???. ??? ???? ?? ???????? ??? ???????? ?? ???? ? ??? ????? ???? ???? ?????? ?? ?????? ?????????? ?? ?? ??? ??????. ?? ???? ?? ?????? ?? ???? ??? ???? ???? ???? ??? ??????? ????? ?? ?? ??????? ????? ???? ????? ???? ?? ?? ??? ?????."	"['???? ?? ??? ??? ?????\u200c?? ??? ?? ?? ???? ?????? ????????? (??????? ??? ???????\u200c?? ?? ??) ? ????? ???? ????? ?? ???\u200c??? ??? ??? ????.', '???? ?? ????\u200c??? ??? ??\u200c????? ?? ???? ? ??? ????? ???? ???? ??\u200c??? ?? ?????? ???\u200c?????? ?? ?? ??? ??????.']"	 ?????		
?????? ??????? ??? ?? ????? ?? ?????????	"???? ?? ??? ??? ???????? ??? ?? ?? ???? ?????? ????????? (??????? ??? ?????????? ?? ??) ? ????? ???? ????? ?? ??????? ??? ??? ????. ???? ?????? ????? ?????? ?? ???????? ???????? ?? ?? ??? ????? ?? ?? ????? ?? ??????? ??? ???????. ???? ????? ????? ?? ??? ???? ?????? ??????? ???? ??? ????? ????? ???? ???????? ????? ???? ???????? ???? ?????? ???? ??? ??? ?? ?? ????????. ?? ???? ?????? ?? ??? ???? ???? ???? ??? ?? ?????? «????» ? «??????» ?? ?????? ?????? ?????? ??????? ??? ??? ??? ?? ?????? ????? ????? ???? ????. ?????? ?? ???? ?? ????? ??? ???? ?????? ?? ??????? ?????? ?? ???? ?? ?? ???????? ??? ? ???? ??? ??? ??? ?? ?? ????? ????? ? ?? ?????? ? ????? ???? ????? ??? ? ???? ????? ?? ????? ???? ???. ??? ???? ?? ???????? ??? ???????? ?? ???? ? ??? ????? ???? ???? ?????? ?? ?????? ?????????? ?? ?? ??? ??????. ?? ???? ?? ?????? ?? ???? ??? ???? ???? ???? ??? ??????? ????? ?? ?? ??????? ????? ???? ????? ???? ?? ?? ??? ?????."	"['?????? ?? ????', '???? ?????? ????? ?????? ?? ???????? ????\u200c??? ?? ?? ??? ????? ?? ?? ??\u200c?? ?? ???\u200c??? ??? ???\u200c???.']"	 ?????? ?? ????????		
